"eta","replication","source","seed","source_label","method","RMSE","MAE","Coverage95","Width95","CalibrationMAE","CRPS","NLPD","RMSE_reference","delta_RMSE"
0.1,19,"mixture",22061387,"Broad plus sharp source","Matern 0.5",0.0912257331474403,0.0565885821276371,0.992266508030934,0.748641511864088,0.181096445568114,0.0577020425610592,-0.616848502838667,0.0912257331474403,0
0.1,19,"mixture",22061387,"Broad plus sharp source","Matern 1.5",0.0873947644411405,0.0523418462543227,0.988697204045211,0.539310410534381,0.162803762641285,0.0468607976850731,-0.830524584734369,0.0912257331474403,-0.0038309687062998
0.1,19,"mixture",22061387,"Broad plus sharp source","Matern 2.5",0.0861680642564282,0.050932494513285,0.988697204045211,0.493447411942817,0.154652364663891,0.0444396906918265,-0.866629767999344,0.0912257331474403,-0.0050576688910121
0.1,19,"ring",22061387,"Ring-shaped source","RBF",0.229714493826709,0.160722759651487,0.607971445568114,0.298064757267937,0.312731632956573,0.135660336224395,8.4242265338775,0.22463560321747,0.005078890609239
0.1,19,"ring",22061387,"Ring-shaped source","Matern 0.5",0.22463560321747,0.167194306790393,0.915526472337894,0.804231326440531,0.0245549524092802,0.12398249771008,0.00284239909996201,0.22463560321747,0
0.1,19,"ring",22061387,"Ring-shaped source","Matern 1.5",0.225898875902006,0.165128264218184,0.785246876859013,0.493984465829776,0.168695345032719,0.128634154608142,1.02335070993811,0.22463560321747,0.00126327268453599
0.1,19,"ring",22061387,"Ring-shaped source","Matern 2.5",0.227298396513168,0.164279058702009,0.724568709101725,0.418133955314087,0.216806588340274,0.131425671272149,2.15162469545071,0.22463560321747,0.00266279329569799
0.1,19,"sine",22061387,"Sine-cosine source","RBF",0.161307618057826,0.129339696424708,0.989886972040452,0.726077380534278,0.0469501041046996,0.0884386804937117,-0.495433869904896,0.215282280967122,-0.053974662909296
0.1,19,"sine",22061387,"Sine-cosine source","Matern 0.5",0.215282280967122,0.173794139849418,1,1.89786582494057,0.17574248958953,0.149238259669231,0.284890714581479,0.215282280967122,0
0.1,19,"sine",22061387,"Sine-cosine source","Matern 1.5",0.179593189858259,0.144103545434886,1,1.11250935540545,0.126962001784652,0.106365895778285,-0.177329828302975,0.215282280967122,-0.035689091108863
0.1,19,"sine",22061387,"Sine-cosine source","Matern 2.5",0.169531131677044,0.136036100678512,1,0.934357915164173,0.0994486168947055,0.0968847578986036,-0.320245130714403,0.215282280967122,-0.045751149290078
0.1,19,"spike",22061387,"Hidden narrow spike","RBF",0.0576514147407991,0.0323075269320587,0.988697204045211,0.347978915613941,0.149418872694825,0.0306006498917993,-1.27518582629014,0.0555104219161199,0.0021409928246792
0.1,19,"spike",22061387,"Hidden narrow spike","Matern 0.5",0.0555104219161199,0.0195808107124294,0.991076740035693,0.416277510527664,0.185111912552052,0.0304032157492369,-1.18667520547956,0.0555104219161199,0
0.1,19,"spike",22061387,"Hidden narrow spike","Matern 1.5",0.0559073975723548,0.0249807197953293,0.991671624033314,0.400564251115385,0.177080978584176,0.0307543605971726,-1.20819539814684,0.0555104219161199,0.000396975656234901
0.1,19,"spike",22061387,"Hidden narrow spike","Matern 2.5",0.056364369187824,0.0270140430920849,0.991671624033314,0.393733989267781,0.1719501041047,0.0310085554279229,-1.21471415892509,0.0555104219161199,0.000853947271704097
0.1,2,"dipole",20361387,"Positive-negative dipole","RBF",0.117592032935837,0.0905967789573315,0.99940511600238,1.15136064681391,0.16875260261749,0.0879030880560714,-0.216182750779865,0.115604839945479,0.001987192990358
0.1,2,"dipole",20361387,"Positive-negative dipole","Matern 0.5",0.115604839945479,0.0734796871791536,1,1.65049351757832,0.186524762046401,0.110735566872646,0.0933146158944571,0.115604839945479,0
0.1,2,"dipole",20361387,"Positive-negative dipole","Matern 1.5",0.112581940030689,0.0829380478664241,1,1.43779595656488,0.184665749553837,0.0998100051484113,-0.032104561634696,0.115604839945479,-0.00302289991479
0.1,2,"dipole",20361387,"Positive-negative dipole","Matern 2.5",0.114317706678854,0.0861124204342615,0.99940511600238,1.34820704645675,0.18184005056514,0.0959781762896045,-0.0866767339699407,0.115604839945479,-0.001287133266625
0.1,2,"edge",20361387,"Moving-edge source","RBF",0.290771339892441,0.229749574940208,0.510410469958358,0.354244554981903,0.411036213563355,0.192506265738424,10.6339363868831,0.274786516737108,0.015984823155333
0.1,2,"edge",20361387,"Moving-edge source","Matern 0.5",0.274786516737108,0.176683673844058,0.872694824509221,0.995622858103456,0.0791950475907198,0.148460951115374,0.22845858311999,0.274786516737108,0
0.1,2,"edge",20361387,"Moving-edge source","Matern 1.5",0.279442326475581,0.204862550278589,0.681142177275431,0.521770184010576,0.217996356335515,0.165945597993917,2.62571882372834,0.274786516737108,0.00465580973847296
0.1,2,"edge",20361387,"Moving-edge source","Matern 2.5",0.285036116313772,0.219021720856808,0.620464009518144,0.426117908292397,0.324629312908983,0.179782587478301,5.67666097123085,0.274786516737108,0.010249599576664
0.1,2,"mixture",20361387,"Broad plus sharp source","RBF",0.110337341453813,0.0723611580518085,0.810826888756692,0.30782826274479,0.0860064693634741,0.0571171149942022,0.239331912361548,0.112838355734119,-0.002501014280306
0.1,2,"mixture",20361387,"Broad plus sharp source","Matern 0.5",0.112838355734119,0.0740544669768812,0.980963712076145,0.593844181348206,0.111569378346222,0.0605879030479067,-0.645400982758786,0.112838355734119,0
0.1,2,"mixture",20361387,"Broad plus sharp source","Matern 1.5",0.110998820481947,0.0718886164166787,0.933967876264128,0.40322166128057,0.0351290154669839,0.0564560117701363,-0.517426461728699,0.112838355734119,-0.00183953525217201
0.1,2,"mixture",20361387,"Broad plus sharp source","Matern 2.5",0.110583733152892,0.0714861504246862,0.894110648423557,0.361812127243707,0.0442753569303986,0.0563439071167026,-0.325913170235611,0.112838355734119,-0.00225462258122701
0.1,2,"ring",20361387,"Ring-shaped source","RBF",0.225981345049728,0.15157355673561,0.622843545508626,0.287392629215448,0.265661436644854,0.130119445689491,10.0561668287715,0.215366847404656,0.010614497645072
0.1,2,"ring",20361387,"Ring-shaped source","Matern 0.5",0.215366847404656,0.146238908167545,0.841760856632957,0.671476692416713,0.0831658982748364,0.115610612092599,0.087049933807279,0.215366847404656,0
0.1,2,"ring",20361387,"Ring-shaped source","Matern 1.5",0.221104103443098,0.148472131369871,0.773349196906603,0.423599917725119,0.134192073170732,0.121744763760361,1.89187365567409,0.215366847404656,0.005737256038442
0.1,2,"ring",20361387,"Ring-shaped source","Matern 2.5",0.223398997218088,0.149450803973406,0.722784057108864,0.365438487270328,0.181039187983343,0.12487842813717,3.62261735643066,0.215366847404656,0.008032149813432
0.1,2,"sine",20361387,"Sine-cosine source","RBF",0.168255927050025,0.135259770075395,0.978584176085663,0.658390596022203,0.0395289262343843,0.0936602557844217,-0.433058782238113,0.219028073482148,-0.050772146432123
0.1,2,"sine",20361387,"Sine-cosine source","Matern 0.5",0.219028073482148,0.179651588551674,1,1.69445116309414,0.159606261154075,0.142556548130256,0.200900006923536,0.219028073482148,0
0.1,2,"sine",20361387,"Sine-cosine source","Matern 1.5",0.193162370242146,0.158144991769138,1,1.04155449680491,0.0857662849494349,0.11166371437336,-0.172075500406806,0.219028073482148,-0.025865703240002
0.1,2,"sine",20361387,"Sine-cosine source","Matern 2.5",0.183116903896506,0.149445643345707,1,0.880117006055861,0.0514860945865556,0.10386087196445,-0.285771117124977,0.219028073482148,-0.035911169585642
0.1,2,"spike",20361387,"Hidden narrow spike","RBF",0.0534279616392727,0.0197103959351755,0.953004164187983,0.129462427451293,0.114122174301011,0.0171851067238447,-0.951637214491423,0.0534955486118113,-6.75869725385997e-05
0.1,2,"spike",20361387,"Hidden narrow spike","Matern 0.5",0.0534955486118113,0.0192048211641382,0.988102320047591,0.212428610782581,0.161419170136823,0.019978695040062,-1.48617606739566,0.0534955486118113,0
0.1,2,"spike",20361387,"Hidden narrow spike","Matern 1.5",0.0533021670146579,0.0200259158743805,0.9738251041047,0.168590352270648,0.139259741225461,0.0185089104489976,-1.38802937645154,0.0534955486118113,-0.000193381597153403
0.1,2,"spike",20361387,"Hidden narrow spike","Matern 2.5",0.0533013567313065,0.0200250793850655,0.969066032123736,0.155158909926159,0.130708283759667,0.0180546367890943,-1.29951701536009,0.0534955486118113,-0.000194191880504797
0.1,20,"dipole",22161387,"Positive-negative dipole","RBF",0.0893519522525376,0.0644093586426822,0.963712076145152,0.413878579620905,0.0747111094586556,0.0492324250650553,-0.909018127924546,0.0957881259070529,-0.00643617365451531
0.1,20,"dipole",22161387,"Positive-negative dipole","Matern 0.5",0.0957881259070529,0.0695250186013142,0.996430696014277,0.882878265579877,0.170983417608566,0.0680485771181236,-0.476014890113288,0.0957881259070529,0
0.1,20,"dipole",22161387,"Positive-negative dipole","Matern 1.5",0.0932155241965364,0.0696076811621865,0.985722784057109,0.62105556144159,0.13068002676978,0.0571715583249962,-0.733803862715926,0.0957881259070529,-0.0025726017105165
0.1,20,"dipole",22161387,"Positive-negative dipole","Matern 2.5",0.091851140320339,0.0682053804358692,0.980963712076145,0.544832189945842,0.112861763831053,0.0541365920031441,-0.811665476359411,0.0957881259070529,-0.0039369855867139
0.1,20,"edge",22161387,"Moving-edge source","RBF",0.293239642327948,0.238970573970211,0.634146341463415,0.532554152694509,0.308344363474123,0.185201077044422,3.50180173213578,0.271351678882874,0.021887963445074
0.1,20,"edge",22161387,"Moving-edge source","Matern 0.5",0.271351678882874,0.226900145905417,0.950624628197501,1.19892320495195,0.0345281826293873,0.156093379776501,0.15864047322758,0.271351678882874,0
0.1,20,"edge",22161387,"Moving-edge source","Matern 1.5",0.282699349134205,0.232905692167305,0.793575252825699,0.71165755323463,0.180890466983938,0.169539438973685,0.928863143170837,0.271351678882874,0.011347670251331
0.1,20,"edge",22161387,"Moving-edge source","Matern 2.5",0.287436858525817,0.23552260095016,0.722189173111243,0.621244706676351,0.245435380725758,0.176548089204847,1.7592039819018,0.271351678882874,0.016085179642943
0.1,20,"mixture",22161387,"Broad plus sharp source","RBF",0.11719989927464,0.0805101814268524,0.85901249256395,0.325272568170417,0.076265243902439,0.059524320158053,-0.123000577219428,0.110664931587357,0.006534967687283
0.1,20,"mixture",22161387,"Broad plus sharp source","Matern 0.5",0.110664931587357,0.073774884809643,0.989292088042832,0.610436836977985,0.13038258477097,0.0593049206893371,-0.670426052567046,0.110664931587357,0
0.1,20,"mixture",22161387,"Broad plus sharp source","Matern 1.5",0.113080962221634,0.075819790177494,0.973230220107079,0.414177540767835,0.0318088191552647,0.0563626718230101,-0.629194193701655,0.110664931587357,0.00241603063427699
0.1,20,"mixture",22161387,"Broad plus sharp source","Matern 2.5",0.11436567635563,0.077242953086454,0.955383700178465,0.373934205568941,0.0158175936942297,0.0570814132765892,-0.495177959474646,0.110664931587357,0.00370074476827299
0.1,20,"ring",22161387,"Ring-shaped source","RBF",0.226964744811266,0.15160507570901,0.558596073765616,0.256896707676897,0.318977914931588,0.133053800918317,12.731566999675,0.223232825344466,0.00373191946679999
0.1,20,"ring",22161387,"Ring-shaped source","Matern 0.5",0.223232825344466,0.147402547524477,0.816180844735277,0.519970774814188,0.0924014723378941,0.11957938582344,0.647250709161799,0.223232825344466,0
0.1,20,"ring",22161387,"Ring-shaped source","Matern 1.5",0.22566307665489,0.149817252567368,0.69244497323022,0.345070513026658,0.221565660321237,0.126839768563248,3.81520888925902,0.223232825344466,0.00243025131042399
0.1,20,"ring",22161387,"Ring-shaped source","Matern 2.5",0.226461748545421,0.150707571949922,0.622843545508626,0.306651451539681,0.264025505651398,0.129488148829211,6.12661228910429,0.223232825344466,0.003228923200955
0.1,20,"sine",22161387,"Sine-cosine source","RBF",0.652476509968869,0.506426943511187,0.989886972040452,5.03260763106809,0.141016136228435,0.43382436368176,1.33333238454952,0.467698385850492,0.184778124118377
0.1,20,"sine",22161387,"Sine-cosine source","Matern 0.5",0.467698385850492,0.360532197730287,0.998810232004759,5.74343859737097,0.189276100535396,0.4018628251609,1.35641079285181,0.467698385850492,0
0.1,20,"sine",22161387,"Sine-cosine source","Matern 1.5",0.549761723136964,0.42596697862223,0.996430696014277,5.44107432578415,0.171578301606187,0.412243542851141,1.33917824562916,0.467698385850492,0.082063337286472
0.1,20,"sine",22161387,"Sine-cosine source","Matern 2.5",0.582453900284513,0.451609949594733,0.994051160023795,5.31806278277398,0.163101204640095,0.418215423953934,1.33572588366989,0.467698385850492,0.114755514434021
0.1,20,"spike",22161387,"Hidden narrow spike","RBF",0.054890423824362,0.0270673168889423,0.891731112433076,0.107238155338506,0.0357238994646044,0.020979568383332,-0.117550962657625,0.0540776842541982,0.000812739570163805
0.1,20,"spike",22161387,"Hidden narrow spike","Matern 0.5",0.0540776842541982,0.0268601543187351,0.988102320047591,0.227256281966484,0.136480145746579,0.023075832302085,-1.47586836732016,0.0540776842541982,0
0.1,20,"spike",22161387,"Hidden narrow spike","Matern 1.5",0.0544265722218684,0.0277517171534731,0.954193932183224,0.158352030106862,0.0687622694824509,0.0217249928829161,-1.28163818328418,0.0540776842541982,0.0003488879676702
0.1,20,"spike",22161387,"Hidden narrow spike","Matern 2.5",0.05451106148501,0.027582441652736,0.93634741225461,0.139101452876287,0.0485287775133849,0.0213803816794941,-1.0621574162304,0.0540776842541982,0.000433377230811799
0.1,3,"dipole",20461387,"Positive-negative dipole","RBF",0.107266123332645,0.0796138387541727,0.988102320047591,0.750062533975565,0.137000669244497,0.0672480296541987,-0.566098482304789,0.106711689637598,0.000554433695046999
0.1,3,"dipole",20461387,"Positive-negative dipole","Matern 0.5",0.106711689637598,0.0737809286877919,1,1.26143943540343,0.181691329565735,0.0888961757135747,-0.157772643701976,0.106711689637598,0
0.1,3,"dipole",20461387,"Positive-negative dipole","Matern 1.5",0.109032017249457,0.0797029829915988,0.998810232004759,1.00638671704885,0.166744869125521,0.0779339082782264,-0.344472617999815,0.106711689637598,0.002320327611859
0.1,3,"dipole",20461387,"Positive-negative dipole","Matern 2.5",0.109270002620828,0.0804657506200449,0.996430696014277,0.919751330877129,0.158937016656752,0.0743990197974895,-0.41451896299943,0.106711689637598,0.00255831298323
0.1,3,"edge",20461387,"Moving-edge source","RBF",0.278140532099848,0.217477186866745,0.578822129684711,0.397768567952882,0.354670954788816,0.177724366870232,7.50241921872933,0.26035316492838,0.017787367171468
0.1,3,"edge",20461387,"Moving-edge source","Matern 0.5",0.26035316492838,0.193788891985852,0.892325996430696,0.974994852493429,0.0689630428316478,0.143843286527655,0.156744742444569,0.26035316492838,0
0.1,3,"edge",20461387,"Moving-edge source","Matern 1.5",0.270074953619425,0.206311435047079,0.722189173111243,0.530318015722092,0.222532346817371,0.161119421187419,2.22342559153538,0.26035316492838,0.00972178869104501
0.1,3,"edge",20461387,"Moving-edge source","Matern 2.5",0.274067975367401,0.2116367676913,0.662700773349197,0.460529046804371,0.287969586555622,0.169049073018229,4.13155348507411,0.26035316492838,0.013714810439021
0.1,3,"mixture",20461387,"Broad plus sharp source","RBF",0.109204742656874,0.070123233343611,0.878643664485425,0.256937511711843,0.108612061273052,0.0545176906019752,0.69530143152944,0.10867530643047,0.000529436226403987
0.1,3,"mixture",20461387,"Broad plus sharp source","Matern 0.5",0.10867530643047,0.0743719997464355,0.963712076145152,0.436986799625134,0.0753097114812612,0.0540409795859694,-0.741384216443092,0.10867530643047,0
0.1,3,"mixture",20461387,"Broad plus sharp source","Matern 1.5",0.108733780414627,0.0720955235296419,0.914931588340274,0.30992722982294,0.0300278851873885,0.0532553241191246,-0.294993208001567,0.10867530643047,5.84739841569953e-05
0.1,3,"mixture",20461387,"Broad plus sharp source","Matern 2.5",0.10882964585259,0.0712192311548342,0.903033908387864,0.285546283334672,0.0595341314693635,0.0536044052679342,0.0170075929705334,0.10867530643047,0.000154339422119995
0.1,3,"ring",20461387,"Ring-shaped source","RBF",0.227166486259482,0.149664937908378,0.605591909577632,0.273015116425448,0.278228361094587,0.129871905415256,10.334350038956,0.221214102750573,0.005952383508909
